Name,Degree,Student,Module,Class,Start Date,End Date,Year,Academic Year
ERP_20098_Enrolment_CSE-926,BSc Computer Science,Valerie Guzman,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-191,BSc Computer Science,Anthony Miller,Mesh Extensible Systems,CSE-191_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-181,BSc Computer Science,Anthony Miller,Orchestrate Extensible Vortals,CSE-181_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-798,BSc Computer Science,Anthony Miller,Enable Cross-Platform Methodologies,CSE-798_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-307,BSc Computer Science,Anthony Miller,Enhance Cutting-Edge Markets,CSE-307_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-925,BSc Computer Science,Anthony Miller,E-Enable Strategic Info-Mediaries,CSE-925_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-223,BSc Computer Science,Anthony Miller,Facilitate Cutting-Edge Experiences,CSE-223_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-839,BSc Computer Science,Anthony Miller,Mesh B2C Relationships,CSE-839_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-273,BSc Computer Science,Anthony Miller,Leverage End-To-End Methodologies,CSE-273_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-931,BSc Computer Science,Anthony Miller,Deploy Holistic Mindshare,CSE-931_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20099_Enrolment_CSE-926,BSc Computer Science,Anthony Miller,Extend Real-Time Solutions,CSE-926_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-191,BSc Computer Science,Stephanie Gregory,Mesh Extensible Systems,CSE-191_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-181,BSc Computer Science,Stephanie Gregory,Orchestrate Extensible Vortals,CSE-181_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-798,BSc Computer Science,Stephanie Gregory,Enable Cross-Platform Methodologies,CSE-798_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-307,BSc Computer Science,Stephanie Gregory,Enhance Cutting-Edge Markets,CSE-307_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-925,BSc Computer Science,Stephanie Gregory,E-Enable Strategic Info-Mediaries,CSE-925_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-223,BSc Computer Science,Stephanie Gregory,Facilitate Cutting-Edge Experiences,CSE-223_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-839,BSc Computer Science,Stephanie Gregory,Mesh B2C Relationships,CSE-839_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-273,BSc Computer Science,Stephanie Gregory,Leverage End-To-End Methodologies,CSE-273_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-931,BSc Computer Science,Stephanie Gregory,Deploy Holistic Mindshare,CSE-931_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20100_Enrolment_CSE-926,BSc Computer Science,Stephanie Gregory,Extend Real-Time Solutions,CSE-926_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-191,BSc Computer Science,Barbara Stokes,Mesh Extensible Systems,CSE-191_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-181,BSc Computer Science,Barbara Stokes,Orchestrate Extensible Vortals,CSE-181_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-798,BSc Computer Science,Barbara Stokes,Enable Cross-Platform Methodologies,CSE-798_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-307,BSc Computer Science,Barbara Stokes,Enhance Cutting-Edge Markets,CSE-307_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-925,BSc Computer Science,Barbara Stokes,E-Enable Strategic Info-Mediaries,CSE-925_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-223,BSc Computer Science,Barbara Stokes,Facilitate Cutting-Edge Experiences,CSE-223_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-839,BSc Computer Science,Barbara Stokes,Mesh B2C Relationships,CSE-839_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-273,BSc Computer Science,Barbara Stokes,Leverage End-To-End Methodologies,CSE-273_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-931,BSc Computer Science,Barbara Stokes,Deploy Holistic Mindshare,CSE-931_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20101_Enrolment_CSE-926,BSc Computer Science,Barbara Stokes,Extend Real-Time Solutions,CSE-926_Class_2,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-191,BSc Computer Science,Jake Stewart,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-181,BSc Computer Science,Jake Stewart,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-798,BSc Computer Science,Jake Stewart,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-307,BSc Computer Science,Jake Stewart,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-925,BSc Computer Science,Jake Stewart,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-223,BSc Computer Science,Jake Stewart,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-839,BSc Computer Science,Jake Stewart,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-273,BSc Computer Science,Jake Stewart,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-931,BSc Computer Science,Jake Stewart,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20102_Enrolment_CSE-926,BSc Computer Science,Jake Stewart,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-191,BSc Computer Science,Matthew Cruz,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-181,BSc Computer Science,Matthew Cruz,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-798,BSc Computer Science,Matthew Cruz,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-307,BSc Computer Science,Matthew Cruz,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-925,BSc Computer Science,Matthew Cruz,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-223,BSc Computer Science,Matthew Cruz,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-839,BSc Computer Science,Matthew Cruz,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-273,BSc Computer Science,Matthew Cruz,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-931,BSc Computer Science,Matthew Cruz,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20103_Enrolment_CSE-926,BSc Computer Science,Matthew Cruz,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-191,BSc Computer Science,Scott Costa,Mesh Extensible Systems,CSE-191_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-181,BSc Computer Science,Scott Costa,Orchestrate Extensible Vortals,CSE-181_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-798,BSc Computer Science,Scott Costa,Enable Cross-Platform Methodologies,CSE-798_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-307,BSc Computer Science,Scott Costa,Enhance Cutting-Edge Markets,CSE-307_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-925,BSc Computer Science,Scott Costa,E-Enable Strategic Info-Mediaries,CSE-925_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-223,BSc Computer Science,Scott Costa,Facilitate Cutting-Edge Experiences,CSE-223_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-839,BSc Computer Science,Scott Costa,Mesh B2C Relationships,CSE-839_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-273,BSc Computer Science,Scott Costa,Leverage End-To-End Methodologies,CSE-273_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-931,BSc Computer Science,Scott Costa,Deploy Holistic Mindshare,CSE-931_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20104_Enrolment_CSE-926,BSc Computer Science,Scott Costa,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-191,BSc Computer Science,Rebecca Stewart,Mesh Extensible Systems,CSE-191_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-181,BSc Computer Science,Rebecca Stewart,Orchestrate Extensible Vortals,CSE-181_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-798,BSc Computer Science,Rebecca Stewart,Enable Cross-Platform Methodologies,CSE-798_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-307,BSc Computer Science,Rebecca Stewart,Enhance Cutting-Edge Markets,CSE-307_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-925,BSc Computer Science,Rebecca Stewart,E-Enable Strategic Info-Mediaries,CSE-925_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-223,BSc Computer Science,Rebecca Stewart,Facilitate Cutting-Edge Experiences,CSE-223_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-839,BSc Computer Science,Rebecca Stewart,Mesh B2C Relationships,CSE-839_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-273,BSc Computer Science,Rebecca Stewart,Leverage End-To-End Methodologies,CSE-273_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-931,BSc Computer Science,Rebecca Stewart,Deploy Holistic Mindshare,CSE-931_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20105_Enrolment_CSE-926,BSc Computer Science,Rebecca Stewart,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-191,BSc Computer Science,Perry Peters,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-181,BSc Computer Science,Perry Peters,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-798,BSc Computer Science,Perry Peters,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-307,BSc Computer Science,Perry Peters,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-925,BSc Computer Science,Perry Peters,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-223,BSc Computer Science,Perry Peters,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-839,BSc Computer Science,Perry Peters,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-273,BSc Computer Science,Perry Peters,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-931,BSc Computer Science,Perry Peters,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20106_Enrolment_CSE-926,BSc Computer Science,Perry Peters,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-191,BSc Computer Science,Carl Kelley,Mesh Extensible Systems,CSE-191_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-181,BSc Computer Science,Carl Kelley,Orchestrate Extensible Vortals,CSE-181_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-798,BSc Computer Science,Carl Kelley,Enable Cross-Platform Methodologies,CSE-798_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-307,BSc Computer Science,Carl Kelley,Enhance Cutting-Edge Markets,CSE-307_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-925,BSc Computer Science,Carl Kelley,E-Enable Strategic Info-Mediaries,CSE-925_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-223,BSc Computer Science,Carl Kelley,Facilitate Cutting-Edge Experiences,CSE-223_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-839,BSc Computer Science,Carl Kelley,Mesh B2C Relationships,CSE-839_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-273,BSc Computer Science,Carl Kelley,Leverage End-To-End Methodologies,CSE-273_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-931,BSc Computer Science,Carl Kelley,Deploy Holistic Mindshare,CSE-931_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20107_Enrolment_CSE-926,BSc Computer Science,Carl Kelley,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-191,BSc Computer Science,Denise Ramirez,Mesh Extensible Systems,CSE-191_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-181,BSc Computer Science,Denise Ramirez,Orchestrate Extensible Vortals,CSE-181_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-798,BSc Computer Science,Denise Ramirez,Enable Cross-Platform Methodologies,CSE-798_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-307,BSc Computer Science,Denise Ramirez,Enhance Cutting-Edge Markets,CSE-307_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-925,BSc Computer Science,Denise Ramirez,E-Enable Strategic Info-Mediaries,CSE-925_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-223,BSc Computer Science,Denise Ramirez,Facilitate Cutting-Edge Experiences,CSE-223_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-839,BSc Computer Science,Denise Ramirez,Mesh B2C Relationships,CSE-839_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-273,BSc Computer Science,Denise Ramirez,Leverage End-To-End Methodologies,CSE-273_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-931,BSc Computer Science,Denise Ramirez,Deploy Holistic Mindshare,CSE-931_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20108_Enrolment_CSE-926,BSc Computer Science,Denise Ramirez,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-191,BSc Computer Science,Michael Gibson,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-181,BSc Computer Science,Michael Gibson,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-798,BSc Computer Science,Michael Gibson,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-307,BSc Computer Science,Michael Gibson,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-925,BSc Computer Science,Michael Gibson,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-223,BSc Computer Science,Michael Gibson,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-839,BSc Computer Science,Michael Gibson,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-273,BSc Computer Science,Michael Gibson,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-931,BSc Computer Science,Michael Gibson,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20109_Enrolment_CSE-926,BSc Computer Science,Michael Gibson,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-191,BSc Computer Science,Erik Williams,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-181,BSc Computer Science,Erik Williams,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-798,BSc Computer Science,Erik Williams,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-307,BSc Computer Science,Erik Williams,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-925,BSc Computer Science,Erik Williams,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-223,BSc Computer Science,Erik Williams,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-839,BSc Computer Science,Erik Williams,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-273,BSc Computer Science,Erik Williams,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-931,BSc Computer Science,Erik Williams,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20110_Enrolment_CSE-926,BSc Computer Science,Erik Williams,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-191,BSc Computer Science,Suzanne Wright,Mesh Extensible Systems,CSE-191_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-181,BSc Computer Science,Suzanne Wright,Orchestrate Extensible Vortals,CSE-181_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-798,BSc Computer Science,Suzanne Wright,Enable Cross-Platform Methodologies,CSE-798_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-307,BSc Computer Science,Suzanne Wright,Enhance Cutting-Edge Markets,CSE-307_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-925,BSc Computer Science,Suzanne Wright,E-Enable Strategic Info-Mediaries,CSE-925_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-223,BSc Computer Science,Suzanne Wright,Facilitate Cutting-Edge Experiences,CSE-223_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-839,BSc Computer Science,Suzanne Wright,Mesh B2C Relationships,CSE-839_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-273,BSc Computer Science,Suzanne Wright,Leverage End-To-End Methodologies,CSE-273_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-931,BSc Computer Science,Suzanne Wright,Deploy Holistic Mindshare,CSE-931_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20111_Enrolment_CSE-926,BSc Computer Science,Suzanne Wright,Extend Real-Time Solutions,CSE-926_Class_1,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-191,BSc Computer Science,Andrew Alexander,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-181,BSc Computer Science,Andrew Alexander,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-798,BSc Computer Science,Andrew Alexander,Enable Cross-Platform Methodologies,CSE-798_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-307,BSc Computer Science,Andrew Alexander,Enhance Cutting-Edge Markets,CSE-307_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-925,BSc Computer Science,Andrew Alexander,E-Enable Strategic Info-Mediaries,CSE-925_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-223,BSc Computer Science,Andrew Alexander,Facilitate Cutting-Edge Experiences,CSE-223_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-839,BSc Computer Science,Andrew Alexander,Mesh B2C Relationships,CSE-839_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-273,BSc Computer Science,Andrew Alexander,Leverage End-To-End Methodologies,CSE-273_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-931,BSc Computer Science,Andrew Alexander,Deploy Holistic Mindshare,CSE-931_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20112_Enrolment_CSE-926,BSc Computer Science,Andrew Alexander,Extend Real-Time Solutions,CSE-926_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20113_Enrolment_CSE-191,BSc Computer Science,Rachel Lopez,Mesh Extensible Systems,CSE-191_Class_3,08/11/2024,06/03/2024,Sophomore,2024
ERP_20113_Enrolment_CSE-181,BSc Computer Science,Rachel Lopez,Orchestrate Extensible Vortals,CSE-181_Class_3,08/11/2024,06/03/2024,Sophomore,2024
